Timestamp,Speed (km/h),Heart Rate (BPM),SpO2 (%),Speed Zone,Acceleration (m/s²),PlayerLoad (cumulative),PlayerLoad (instant),Total Distance (m),Accel Events,Decel Events,Sprint Count,Max Speed (km/h),Body Rotation (°/s),Latitude,Longitude
1970-01-01T00:09:07.273Z,218.27,209,70.0,Sprinting,24.528,0.2453,0.245282,0.00,0,0,1,218.27,0.00,0.000000,0.000000
1970-01-01T00:09:07.379Z,219.65,212,70.0,Sprinting,23.944,0.6840,0.438735,6.47,1,0,1,219.65,0.00,0.000000,0.000000
1970-01-01T00:09:07.484Z,224.01,214,69.0,Sprinting,17.361,1.0388,0.354775,13.00,2,0,1,224.01,0.00,0.000000,0.000000
1970-01-01T00:09:07.592Z,225.96,212,70.0,Sprinting,6.858,1.2762,0.237404,19.78,3,0,1,225.96,0.00,0.000000,0.000000
1970-01-01T00:09:07.699Z,225.83,214,69.0,Sprinting,18.933,1.4673,0.191107,26.49,3,0,1,225.96,0.00,0.000000,0.000000
1970-01-01T00:09:07.807Z,227.78,212,70.0,Sprinting,2.872,1.6763,0.208998,33.33,4,0,1,227.78,0.00,0.000000,0.000000
1970-01-01T00:09:19.735Z,516.64,289,54.0,Sprinting,11.786,0.1179,0.117860,0.00,0,0,1,516.64,0.00,0.000000,0.000000
1970-01-01T00:13:03.941Z,11.26,105,91.0,Jogging,3.044,0.0304,0.030437,0.00,0,0,0,11.26,0.00,0.000000,0.000000
1970-01-01T00:13:04.047Z,10.16,105,91.0,Jogging,2.169,0.0537,0.023265,0.30,0,0,0,11.26,0.00,0.000000,0.000000
1970-01-01T00:13:04.155Z,10.07,105,91.0,Jogging,3.351,0.0801,0.026369,0.60,0,0,0,11.26,0.00,0.000000,0.000000
1970-01-01T00:13:04.262Z,10.01,105,91.0,Jogging,2.568,0.1142,0.034150,0.90,0,0,0,11.26,0.00,0.000000,0.000000
1970-01-01T00:13:04.366Z,10.11,105,91.0,Jogging,3.947,0.1597,0.045440,1.19,0,0,0,11.26,0.00,0.000000,0.000000
1970-01-01T00:13:04.473Z,10.63,104,91.0,Jogging,2.591,0.1832,0.023549,1.51,0,0,0,11.26,0.00,0.000000,0.000000
1970-01-01T00:13:04.580Z,11.20,104,91.0,Jogging,1.679,0.2167,0.033463,1.84,0,0,0,11.26,0.00,0.000000,0.000000
1970-01-01T00:13:04.686Z,11.19,104,91.0,Jogging,2.815,0.2431,0.026440,2.17,0,0,0,11.26,0.00,0.000000,0.000000
1970-01-01T00:13:04.791Z,8.64,103,91.0,Jogging,2.420,0.2515,0.008340,2.42,0,1,0,11.26,0.00,0.000000,0.000000
1970-01-01T00:13:04.897Z,8.42,103,92.0,Jogging,1.626,0.2693,0.017832,2.67,0,1,0,11.26,0.00,0.000000,0.000000
1970-01-01T00:13:05.003Z,8.24,102,92.0,Jogging,0.970,0.2765,0.007238,2.91,0,1,0,11.26,0.00,0.000000,0.000000
1970-01-01T00:13:05.107Z,8.11,101,92.0,Jogging,0.336,0.2843,0.007790,3.15,0,1,0,11.26,0.00,0.000000,0.000000
1970-01-01T00:13:05.212Z,8.10,101,92.0,Jogging,3.114,0.3149,0.030581,3.38,0,1,0,11.26,0.00,0.000000,0.000000
1970-01-01T00:13:05.317Z,8.71,102,92.0,Jogging,4.189,0.3317,0.016831,3.64,0,1,0,11.26,0.00,0.000000,0.000000
1970-01-01T00:13:05.421Z,9.38,102,92.0,Jogging,4.495,0.3662,0.034431,3.91,0,1,0,11.26,0.00,0.000000,0.000000
1970-01-01T00:13:05.528Z,10.34,103,92.0,Jogging,4.714,0.3783,0.012095,4.21,0,1,0,11.26,0.00,0.000000,0.000000
1970-01-01T00:13:09.265Z,2.48,97,93.0,Walking,1.136,0.0114,0.011356,0.00,0,0,0,2.48,0.00,0.000000,0.000000
1970-01-01T00:13:09.371Z,2.52,97,93.0,Walking,0.783,0.0184,0.007089,0.07,0,0,0,2.52,0.00,0.000000,0.000000
1970-01-01T00:13:09.475Z,2.58,97,93.0,Walking,1.082,0.0230,0.004510,0.15,0,0,0,2.58,0.00,0.000000,0.000000
1970-01-01T00:13:09.578Z,2.63,96,93.0,Walking,0.570,0.0299,0.006906,0.22,0,0,0,2.63,0.00,0.000000,0.000000
1970-01-01T00:13:09.685Z,1.92,96,93.0,Walking,1.215,0.0367,0.006819,0.28,0,0,0,2.63,0.00,0.000000,0.000000
1970-01-01T00:13:09.791Z,1.48,96,93.0,Walking,0.843,0.0494,0.012710,0.32,0,0,0,2.63,0.00,0.000000,0.000000
1970-01-01T00:13:09.895Z,1.67,96,93.0,Walking,1.205,0.0563,0.006876,0.37,0,0,0,2.63,0.00,0.000000,0.000000
1970-01-01T00:13:09.998Z,1.93,96,93.0,Walking,0.723,0.0678,0.011526,0.43,0,0,0,2.63,0.00,0.000000,0.000000
1970-01-01T00:13:10.103Z,2.10,96,93.0,Walking,1.857,0.0827,0.014935,0.49,0,0,0,2.63,0.00,0.000000,0.000000
1970-01-01T00:13:10.210Z,2.36,96,93.0,Walking,1.757,0.0882,0.005484,0.56,0,0,0,2.63,0.00,0.000000,0.000000
1970-01-01T00:13:10.314Z,2.68,95,93.0,Walking,0.801,0.1060,0.017747,0.64,0,0,0,2.68,0.00,0.000000,0.000000
1970-01-01T00:13:10.420Z,3.02,95,93.0,Walking,0.727,0.1144,0.008448,0.73,0,0,0,3.02,0.00,0.000000,0.000000
1970-01-01T00:13:14.385Z,0.29,94,93.0,Walking,0.245,0.0024,0.002446,0.00,0,0,0,0.29,0.00,0.000000,0.000000
1970-01-01T00:13:14.491Z,0.20,94,93.0,Walking,0.260,0.0060,0.003523,0.01,0,0,0,0.29,0.00,0.000000,0.000000
1970-01-01T00:13:14.595Z,0.14,93,93.0,Walking,0.252,0.0094,0.003384,0.01,0,0,0,0.29,0.00,0.000000,0.000000
1970-01-01T00:13:14.701Z,0.10,93,93.0,Walking,0.166,0.0129,0.003585,0.01,0,0,0,0.29,0.00,0.000000,0.000000
1970-01-01T00:13:14.806Z,0.07,93,94.0,Walking,0.192,0.0160,0.003022,0.01,0,0,0,0.29,0.00,0.000000,0.000000
1970-01-01T00:13:14.912Z,0.05,93,94.0,Walking,0.772,0.0246,0.008680,0.02,0,0,0,0.29,0.00,0.000000,0.000000
1970-01-01T00:13:15.018Z,0.22,93,93.0,Walking,1.636,0.0377,0.013036,0.02,0,0,0,0.29,0.00,0.000000,0.000000
1970-01-01T00:13:15.123Z,0.60,93,93.0,Walking,1.572,0.0431,0.005453,0.04,0,0,0,0.60,0.00,0.000000,0.000000
1970-01-01T00:13:15.228Z,0.98,93,93.0,Walking,0.714,0.0641,0.021016,0.07,0,0,0,0.98,0.00,0.000000,0.000000
1970-01-01T00:13:15.334Z,1.10,93,93.0,Walking,0.265,0.0705,0.006308,0.10,0,0,0,1.10,0.00,0.000000,0.000000
1970-01-01T00:13:15.439Z,0.76,93,93.0,Walking,0.821,0.0785,0.008061,0.12,0,0,0,1.10,0.00,0.000000,0.000000
1970-01-01T00:13:15.545Z,0.60,93,93.0,Walking,1.782,0.0891,0.010575,0.14,0,0,0,1.10,0.00,0.000000,0.000000
1970-01-01T00:13:19.815Z,0.88,93,94.0,Walking,2.011,0.0201,0.020112,0.00,0,0,0,0.88,0.00,0.000000,0.000000
1970-01-01T00:13:19.922Z,1.71,94,93.0,Walking,5.998,0.0633,0.043218,0.05,0,0,0,1.71,0.00,0.000000,0.000000
1970-01-01T00:13:20.027Z,2.15,95,93.0,Walking,5.032,0.0930,0.029634,0.11,0,0,0,2.15,0.00,0.000000,0.000000
1970-01-01T00:13:20.132Z,2.19,96,93.0,Walking,4.189,0.1319,0.038933,0.18,0,0,0,2.19,0.00,0.000000,0.000000
1970-01-01T00:13:20.237Z,2.10,96,93.0,Walking,3.271,0.1711,0.039165,0.24,0,0,0,2.19,0.00,0.000000,0.000000
1970-01-01T00:13:20.346Z,2.16,97,93.0,Walking,4.446,0.1912,0.020159,0.30,0,0,0,2.19,0.00,0.000000,0.000000
1970-01-01T00:13:20.452Z,2.59,97,93.0,Walking,2.379,0.2156,0.024411,0.38,0,0,0,2.59,0.00,0.000000,0.000000
1970-01-01T00:13:20.556Z,2.99,97,93.0,Walking,1.463,0.2248,0.009167,0.47,0,0,0,2.99,0.00,0.000000,0.000000
1970-01-01T00:13:20.663Z,3.25,96,93.0,Walking,0.808,0.2347,0.009891,0.56,0,0,0,3.25,0.00,0.000000,0.000000
1970-01-01T00:13:20.767Z,3.49,96,93.0,Walking,1.104,0.2380,0.003288,0.66,0,0,0,3.49,0.00,0.000000,0.000000
1970-01-01T00:13:20.871Z,3.28,96,93.0,Walking,0.958,0.2524,0.014374,0.76,0,0,0,3.49,0.00,0.000000,0.000000
1970-01-01T00:13:20.974Z,2.93,96,93.0,Walking,0.667,0.2615,0.009181,0.84,0,0,0,3.49,0.00,0.000000,0.000000
1970-01-01T00:13:21.079Z,2.13,95,93.0,Walking,0.783,0.2667,0.005178,0.91,0,0,0,3.49,0.00,0.000000,0.000000
1970-01-01T00:13:21.185Z,1.54,95,93.0,Walking,0.745,0.2729,0.006139,0.95,0,0,0,3.49,0.00,0.000000,0.000000
1970-01-01T00:13:21.288Z,1.51,96,93.0,Walking,3.468,0.3002,0.027339,0.99,0,0,0,3.49,0.00,0.000000,0.000000
1970-01-01T00:13:32.408Z,11.54,101,92.0,Jogging,2.802,0.0280,0.028015,0.00,0,0,0,11.54,0.00,0.000000,0.000000
1970-01-01T00:13:32.515Z,11.66,101,92.0,Jogging,2.078,0.0355,0.007518,0.35,0,0,0,11.66,0.00,0.000000,0.000000
1970-01-01T00:13:32.618Z,11.93,101,92.0,Jogging,2.974,0.0700,0.034482,0.69,0,0,0,11.93,0.00,0.000000,0.000000
1970-01-01T00:13:32.724Z,12.38,101,92.0,Running,1.034,0.0930,0.022983,1.05,0,0,0,12.38,0.00,0.000000,0.000000
1970-01-01T00:13:32.829Z,10.94,101,92.0,Jogging,3.819,0.1413,0.048331,1.37,0,1,0,12.38,0.00,0.000000,0.000000
1970-01-01T00:13:32.934Z,10.82,101,92.0,Jogging,3.425,0.2039,0.062522,1.69,0,1,0,12.38,0.00,0.000000,0.000000
1970-01-01T00:13:33.044Z,10.79,102,92.0,Jogging,5.176,0.2898,0.085940,2.02,0,1,0,12.38,0.00,0.000000,0.000000
1970-01-01T00:13:33.150Z,11.09,102,92.0,Jogging,4.249,0.3122,0.022406,2.34,0,1,0,12.38,0.00,0.000000,0.000000
1970-01-01T00:13:33.254Z,11.60,103,91.0,Jogging,5.765,0.4005,0.088333,2.68,0,1,0,12.38,0.00,0.000000,0.000000
1970-01-01T00:13:33.360Z,11.74,103,91.0,Jogging,3.129,0.4683,0.067767,3.02,0,1,0,12.38,0.00,0.000000,0.000000
1970-01-01T00:13:33.467Z,11.76,103,92.0,Jogging,1.849,0.5156,0.047311,3.37,0,1,0,12.38,0.00,0.000000,0.000000
1970-01-01T00:13:33.573Z,11.87,102,92.0,Jogging,0.790,0.5337,0.018062,3.72,0,1,0,12.38,0.00,0.000000,0.000000
1970-01-01T00:13:33.676Z,10.33,102,92.0,Jogging,3.370,0.5700,0.036293,4.02,0,2,0,12.38,0.00,0.000000,0.000000
1970-01-01T00:13:33.781Z,10.27,102,92.0,Jogging,1.903,0.5866,0.016623,4.32,0,2,0,12.38,0.00,0.000000,0.000000
1970-01-01T00:13:33.889Z,10.35,102,92.0,Jogging,3.493,0.6213,0.034704,4.63,0,2,0,12.38,0.00,0.000000,0.000000
1970-01-01T00:13:33.997Z,10.52,102,92.0,Jogging,4.315,0.6988,0.077521,4.94,0,2,0,12.38,0.00,0.000000,0.000000
1970-01-01T00:13:34.107Z,10.59,103,92.0,Jogging,3.371,0.7716,0.072830,5.27,0,2,0,12.38,0.00,0.000000,0.000000
1970-01-01T00:13:34.968Z,11.93,102,92.0,Jogging,2.718,0.0272,0.027180,0.00,0,0,0,11.93,0.00,0.000000,0.000000
1970-01-01T00:13:35.078Z,12.32,103,92.0,Running,3.560,0.0459,0.018701,0.38,0,0,0,12.32,0.00,0.000000,0.000000
1970-01-01T00:13:35.186Z,13.09,103,92.0,Running,2.672,0.0860,0.040091,0.77,0,0,0,13.09,0.00,0.000000,0.000000
1970-01-01T00:13:35.290Z,13.36,103,92.0,Running,3.080,0.1271,0.041127,1.15,0,0,0,13.36,0.00,0.000000,0.000000
1970-01-01T00:13:35.397Z,13.45,102,92.0,Running,1.632,0.1635,0.036373,1.55,0,0,0,13.45,0.00,0.000000,0.000000
1970-01-01T00:13:35.503Z,11.72,102,92.0,Jogging,1.574,0.1953,0.031790,1.90,0,1,0,13.45,0.00,0.000000,0.000000
1970-01-01T00:13:35.609Z,11.64,103,92.0,Jogging,5.554,0.2572,0.061948,2.24,0,1,0,13.45,0.00,0.000000,0.000000
1970-01-01T00:13:35.714Z,11.80,103,92.0,Jogging,3.088,0.2936,0.036374,2.59,0,1,0,13.45,0.00,0.000000,0.000000
1970-01-01T00:13:35.820Z,12.13,103,92.0,Running,2.426,0.3348,0.041178,2.94,0,1,0,13.45,0.00,0.000000,0.000000
1970-01-01T00:13:35.926Z,12.61,103,92.0,Running,3.063,0.3831,0.048332,3.31,0,1,0,13.45,0.00,0.000000,0.000000
1970-01-01T00:13:36.032Z,12.96,103,92.0,Running,2.341,0.4160,0.032905,3.70,0,1,0,13.45,0.00,0.000000,0.000000
1970-01-01T00:13:36.137Z,13.13,102,92.0,Running,1.466,0.4480,0.031952,4.08,0,1,0,13.45,0.00,0.000000,0.000000
1970-01-01T00:13:36.242Z,13.08,102,92.0,Running,1.990,0.4750,0.027091,4.46,0,1,0,13.45,0.00,0.000000,0.000000
1970-01-01T00:13:40.600Z,11.92,105,91.0,Jogging,3.692,0.0369,0.036917,0.00,0,0,0,11.92,0.00,0.000000,0.000000
1970-01-01T00:13:40.708Z,12.07,105,91.0,Running,3.133,0.0459,0.008990,0.36,0,0,0,12.07,0.00,0.000000,0.000000
1970-01-01T00:13:40.816Z,12.27,104,91.0,Running,2.964,0.0956,0.049706,0.73,0,0,0,12.27,0.00,0.000000,0.000000
1970-01-01T00:13:40.923Z,10.89,104,91.0,Jogging,3.474,0.1262,0.030612,1.05,0,1,0,12.27,0.00,0.000000,0.000000
1970-01-01T00:13:44.614Z,16.20,107,91.0,Running,2.864,0.0286,0.028638,0.00,0,0,0,16.20,0.00,0.000000,0.000000
1970-01-01T00:13:44.721Z,16.29,106,91.0,Running,1.313,0.0567,0.028087,0.48,0,0,0,16.29,0.00,0.000000,0.000000
1970-01-01T00:13:44.828Z,16.56,106,91.0,Running,3.945,0.1003,0.043581,0.98,0,0,0,16.56,0.00,0.000000,0.000000
1970-01-01T00:13:44.935Z,16.94,106,91.0,Running,3.767,0.1699,0.069622,1.48,0,0,0,16.94,0.00,0.000000,0.000000
1970-01-01T00:13:45.043Z,12.31,106,91.0,Running,4.735,0.2452,0.075260,1.85,0,1,0,16.94,0.00,0.000000,0.000000
1970-01-01T00:13:45.148Z,12.57,106,91.0,Running,2.382,0.2880,0.042856,2.22,0,1,0,16.94,0.00,0.000000,0.000000
1970-01-01T00:13:45.252Z,12.79,106,91.0,Running,4.628,0.3514,0.063373,2.59,0,1,0,16.94,0.00,0.000000,0.000000
1970-01-01T00:13:45.357Z,12.88,107,91.0,Running,6.593,0.3721,0.020689,2.96,0,1,0,16.94,0.00,0.000000,0.000000
1970-01-01T00:13:45.462Z,12.80,106,91.0,Running,2.703,0.4642,0.092124,3.33,0,1,0,16.94,0.00,0.000000,0.000000
1970-01-01T00:13:45.566Z,12.79,106,91.0,Running,3.137,0.4789,0.014633,3.70,0,1,0,16.94,0.00,0.000000,0.000000
1970-01-01T00:13:45.673Z,12.96,105,91.0,Running,0.960,0.5179,0.039034,4.09,0,1,0,16.94,0.00,0.000000,0.000000
1970-01-01T00:13:45.779Z,10.77,105,91.0,Jogging,1.773,0.5271,0.009208,4.41,0,2,0,16.94,0.00,0.000000,0.000000
1970-01-01T00:13:45.885Z,10.89,105,91.0,Jogging,3.529,0.5764,0.049261,4.73,0,2,0,16.94,0.00,0.000000,0.000000
1970-01-01T00:13:45.989Z,11.28,104,91.0,Jogging,3.057,0.6046,0.028207,5.05,0,2,0,16.94,0.00,0.000000,0.000000
1970-01-01T00:13:46.093Z,11.53,104,91.0,Jogging,1.958,0.6220,0.017458,5.39,0,2,0,16.94,0.00,0.000000,0.000000
1970-01-01T00:13:50.224Z,1.50,96,93.0,Walking,1.468,0.0147,0.014684,0.00,0,0,0,1.50,0.00,0.000000,0.000000
1970-01-01T00:13:50.331Z,1.72,97,93.0,Walking,2.842,0.0558,0.041068,0.05,0,0,0,1.72,0.00,0.000000,0.000000
1970-01-01T00:13:50.437Z,1.74,96,93.0,Walking,1.222,0.0844,0.028659,0.10,0,0,0,1.74,0.00,0.000000,0.000000
1970-01-01T00:13:50.541Z,1.97,96,93.0,Walking,2.394,0.1074,0.022974,0.16,0,0,0,1.97,0.00,0.000000,0.000000
1970-01-01T00:13:50.648Z,2.53,97,93.0,Walking,3.177,0.1515,0.044118,0.23,0,0,0,2.53,0.00,0.000000,0.000000
1970-01-01T00:13:50.753Z,2.88,97,93.0,Walking,1.874,0.1768,0.025338,0.32,0,0,0,2.88,0.00,0.000000,0.000000
1970-01-01T00:13:50.856Z,2.92,97,93.0,Walking,3.626,0.2271,0.050248,0.40,0,0,0,2.92,0.00,0.000000,0.000000
1970-01-01T00:13:50.961Z,2.52,97,93.0,Walking,2.664,0.2832,0.056141,0.48,0,0,0,2.92,0.00,0.000000,0.000000
1970-01-01T00:13:51.064Z,2.28,97,93.0,Walking,1.602,0.3077,0.024429,0.54,0,0,0,2.92,0.00,0.000000,0.000000
1970-01-01T00:13:51.172Z,2.49,97,93.0,Walking,3.321,0.3505,0.042879,0.62,0,0,0,2.92,0.00,0.000000,0.000000
1970-01-01T00:13:51.280Z,3.07,97,93.0,Walking,1.720,0.3764,0.025856,0.71,0,0,0,3.07,0.00,0.000000,0.000000
1970-01-01T00:13:51.385Z,3.42,97,93.0,Walking,1.845,0.4004,0.023979,0.81,0,0,0,3.42,0.00,0.000000,0.000000
1970-01-01T00:13:51.493Z,3.68,98,92.0,Walking,5.578,0.4607,0.060346,0.92,0,0,0,3.68,0.00,0.000000,0.000000
1970-01-01T00:13:51.598Z,3.63,98,92.0,Walking,3.235,0.5479,0.087192,1.02,0,0,0,3.68,0.00,0.000000,0.000000
1970-01-01T00:13:51.702Z,2.65,98,93.0,Walking,1.066,0.5794,0.031502,1.10,0,0,0,3.68,0.00,0.000000,0.000000
1970-01-01T00:13:51.805Z,2.34,98,92.0,Walking,3.759,0.6126,0.033150,1.17,0,0,0,3.68,0.00,0.000000,0.000000
1970-01-01T00:13:51.913Z,2.15,98,92.0,Walking,3.025,0.6663,0.053710,1.23,0,0,0,3.68,0.00,0.000000,0.000000
1970-01-01T00:13:52.018Z,2.35,98,92.0,Walking,1.756,0.6850,0.018752,1.30,0,0,0,3.68,0.00,0.000000,0.000000
1970-01-01T00:13:54.644Z,1.56,98,92.0,Walking,1.978,0.0198,0.019776,0.00,0,0,0,1.56,0.00,0.000000,0.000000
1970-01-01T00:13:54.754Z,2.04,98,92.0,Walking,1.816,0.0330,0.013255,0.06,0,0,0,2.04,0.00,0.000000,0.000000
1970-01-01T00:13:54.862Z,2.42,98,93.0,Walking,2.194,0.0559,0.022850,0.13,0,0,0,2.42,0.00,0.000000,0.000000
1970-01-01T00:13:54.970Z,2.85,98,92.0,Walking,2.973,0.0743,0.018409,0.22,0,0,0,2.85,0.00,0.000000,0.000000
1970-01-01T00:13:55.079Z,2.96,98,92.0,Walking,4.715,0.1469,0.072591,0.31,0,0,0,2.96,0.00,0.000000,0.000000
1970-01-01T00:13:55.185Z,2.30,98,92.0,Walking,2.302,0.2109,0.063987,0.38,0,0,0,2.96,0.00,0.000000,0.000000
1970-01-01T00:13:55.289Z,2.01,98,92.0,Walking,1.324,0.2462,0.035371,0.44,0,0,0,2.96,0.00,0.000000,0.000000
1970-01-01T00:13:55.392Z,1.66,97,93.0,Walking,0.811,0.2651,0.018884,0.48,0,0,0,2.96,0.00,0.000000,0.000000
1970-01-01T00:13:55.498Z,1.42,97,93.0,Walking,2.449,0.2836,0.018435,0.53,0,0,0,2.96,0.00,0.000000,0.000000
1970-01-01T00:13:55.603Z,1.57,97,93.0,Walking,1.283,0.3118,0.028267,0.57,0,0,0,2.96,0.00,0.000000,0.000000
1970-01-01T00:13:55.710Z,1.59,98,93.0,Walking,3.647,0.3434,0.031596,0.62,0,0,0,2.96,0.00,0.000000,0.000000
1970-01-01T00:13:55.815Z,1.17,98,93.0,Walking,2.570,0.3718,0.028338,0.65,0,0,0,2.96,0.00,0.000000,0.000000
1970-01-01T00:13:55.921Z,0.89,97,93.0,Walking,2.390,0.4189,0.047116,0.68,0,0,0,2.96,0.00,0.000000,0.000000
1970-01-01T00:13:56.027Z,0.89,97,93.0,Walking,2.071,0.4591,0.040249,0.71,0,0,0,2.96,0.00,0.000000,0.000000
1970-01-01T00:13:56.133Z,1.13,98,93.0,Walking,3.077,0.4890,0.029926,0.74,0,0,0,2.96,0.00,0.000000,0.000000
1970-01-01T00:14:38.372Z,0.14,92,94.0,Walking,0.506,0.0051,0.005061,0.00,0,0,0,0.14,0.00,0.000000,0.000000
1970-01-01T00:14:38.478Z,0.11,92,94.0,Walking,0.595,0.0088,0.003756,0.00,0,0,0,0.14,0.00,0.000000,0.000000
1970-01-01T00:14:38.585Z,0.14,92,94.0,Walking,0.427,0.0170,0.008135,0.01,0,0,0,0.14,0.00,0.000000,0.000000
1970-01-01T00:14:38.690Z,0.10,92,94.0,Walking,0.555,0.0206,0.003615,0.01,0,0,0,0.14,0.00,0.000000,0.000000
1970-01-01T00:14:38.794Z,0.17,92,94.0,Walking,0.563,0.0278,0.007244,0.02,0,0,0,0.17,0.00,0.000000,0.000000
1970-01-01T00:14:38.900Z,0.38,92,94.0,Walking,0.853,0.0346,0.006809,0.03,0,0,0,0.38,0.00,0.000000,0.000000
1970-01-01T00:14:39.010Z,0.54,92,94.0,Walking,0.623,0.0457,0.011037,0.04,0,0,0,0.54,0.00,0.000000,0.000000
1970-01-01T00:15:03.823Z,130.78,178,76.0,Sprinting,3.947,0.0395,0.039469,0.00,0,0,1,130.78,0.00,0.000000,0.000000
1970-01-01T00:15:03.933Z,131.26,177,77.0,Sprinting,8.131,0.1352,0.095685,4.01,0,0,1,131.26,0.00,0.000000,0.000000
1970-01-01T00:15:07.062Z,143.09,185,75.0,Sprinting,3.386,0.0339,0.033856,0.00,0,0,1,143.09,0.00,0.000000,0.000000
1970-01-01T00:15:58.981Z,172.09,232,66.0,Sprinting,1.394,0.0139,0.013944,0.00,0,0,1,172.09,0.00,0.000000,0.000000
1970-01-01T00:15:59.089Z,172.48,225,67.0,Sprinting,1.479,0.0189,0.004992,5.17,0,0,1,172.48,0.00,0.000000,0.000000
1970-01-01T00:15:59.193Z,172.90,220,68.0,Sprinting,2.496,0.0389,0.019961,10.17,0,0,1,172.90,0.00,0.000000,0.000000
1970-01-01T00:15:59.299Z,173.25,214,69.0,Sprinting,1.363,0.0698,0.030870,15.27,0,0,1,173.25,0.00,0.000000,0.000000
2026-03-18T09:53:32.337Z,9.90,121,98.3,Jogging,8.120,0.0812,0.081203,0.00,0,0,0,9.90,32.55,27.717354,85.323993
2026-03-18T09:53:32.438Z,10.00,121,98.1,Jogging,7.001,0.0956,0.014391,0.28,0,0,0,10.00,15.08,27.717357,85.323993
2026-03-18T09:53:32.537Z,9.80,122,97.9,Jogging,9.727,0.1236,0.028003,0.55,0,0,0,10.00,37.46,27.717359,85.323993
2026-03-18T09:53:32.638Z,10.20,123,97.8,Jogging,12.922,0.1599,0.036312,0.84,0,0,0,10.20,15.92,27.717362,85.323992
2026-03-18T09:53:32.738Z,10.20,123,98.1,Jogging,10.991,0.1855,0.025568,1.12,0,0,0,10.20,17.36,27.717364,85.323992
2026-03-18T09:53:32.838Z,10.40,123,97.9,Jogging,7.551,0.2209,0.035456,1.41,0,0,0,10.40,43.72,27.717367,85.323992
2026-03-18T09:53:32.939Z,11.00,122,98.3,Jogging,8.005,0.2441,0.023181,1.72,0,0,0,11.00,33.87,27.717370,85.323992
2026-03-18T09:53:33.038Z,10.50,124,98.0,Jogging,11.573,0.3051,0.060940,2.01,0,0,0,11.00,30.69,27.717372,85.323992
2026-03-18T09:53:33.139Z,10.50,124,97.8,Jogging,12.468,0.3228,0.017715,2.30,0,0,0,11.00,46.88,27.717375,85.323991
2026-03-18T09:53:33.238Z,11.30,125,98.1,Jogging,9.860,0.3597,0.036975,2.61,0,0,0,11.30,7.38,27.717378,85.323991
2026-03-18T09:53:33.339Z,11.50,125,97.9,Jogging,6.783,0.3916,0.031809,2.93,0,0,0,11.50,11.05,27.717381,85.323991
2026-03-18T09:53:33.439Z,11.30,126,97.9,Jogging,8.918,0.4143,0.022703,3.25,0,0,0,11.50,21.68,27.717384,85.323990
2026-03-18T09:53:33.540Z,10.70,125,98.4,Jogging,12.265,0.4493,0.035059,3.55,0,0,0,11.50,19.14,27.717386,85.323990
2026-03-18T09:53:33.640Z,10.50,126,97.6,Jogging,11.736,0.4547,0.005406,3.84,0,0,0,11.50,8.42,27.717389,85.323990
2026-03-18T09:53:33.741Z,10.50,125,97.7,Jogging,8.143,0.4909,0.036136,4.13,0,0,0,11.50,30.73,27.717391,85.323990
2026-03-18T09:53:33.841Z,10.80,126,97.7,Jogging,7.127,0.5031,0.012253,4.43,0,0,0,11.50,12.92,27.717394,85.323989
2026-03-18T09:53:33.941Z,11.20,127,98.1,Jogging,10.460,0.5374,0.034246,4.75,0,0,0,11.50,36.24,27.717397,85.323989
2026-03-18T09:53:34.042Z,11.20,126,98.0,Jogging,12.971,0.5694,0.032010,5.06,0,0,0,11.50,31.70,27.717400,85.323989
2026-03-18T09:53:34.142Z,11.00,126,98.5,Jogging,10.717,0.5922,0.022854,5.36,0,0,0,11.50,16.52,27.717402,85.323988
2026-03-18T09:53:34.242Z,11.30,127,97.9,Jogging,7.028,0.6302,0.037978,5.68,0,0,0,11.50,3.74,27.717405,85.323988
2026-03-18T09:53:34.343Z,11.70,126,98.0,Jogging,8.237,0.6585,0.028327,6.01,0,0,0,11.70,24.68,27.717408,85.323988
2026-03-18T09:53:34.443Z,11.40,126,97.9,Jogging,12.202,0.7086,0.050111,6.32,0,0,0,11.70,26.07,27.717411,85.323988
2026-03-18T09:53:34.543Z,11.20,127,97.8,Jogging,12.444,0.7137,0.005026,6.63,0,0,0,11.70,35.76,27.717414,85.323987
2026-03-18T09:53:34.642Z,11.70,128,97.7,Jogging,8.827,0.7573,0.043639,6.96,0,0,0,11.70,16.26,27.717416,85.323987
2026-03-18T09:53:34.743Z,11.70,127,97.3,Jogging,6.556,0.7830,0.025723,7.28,0,0,0,11.70,41.63,27.717419,85.323987
2026-03-18T09:53:34.843Z,11.70,127,98.2,Jogging,9.588,0.8186,0.035605,7.61,0,0,0,11.70,20.98,27.717422,85.323986
2026-03-18T09:53:34.943Z,11.50,126,98.2,Jogging,12.814,0.8518,0.033197,7.93,0,0,0,11.70,38.17,27.717425,85.323986
2026-03-18T09:53:35.043Z,11.50,126,98.0,Jogging,11.082,0.8696,0.017819,8.25,0,0,0,11.70,23.49,27.717428,85.323986
2026-03-18T09:53:35.143Z,12.40,126,98.0,Running,7.793,0.9097,0.040054,8.59,0,0,0,12.40,38.36,27.717431,85.323986
2026-03-18T09:53:35.243Z,12.60,126,97.7,Running,7.541,0.9219,0.012168,8.94,0,0,0,12.60,30.56,27.717434,85.323986
